cutoff
0.42802654504775645
0.3269481062889099
0.3269481062889099
0.32503417134284973
0.33501023054122925
0.3685253262519835
0.322148865461349
0.3248758554458618
0.36495875120162946
0.3564339518547046
0.328915250301361
0.33388959169387794
0.3692189157009125
0.33501023054122925
0.39659527540206735
0.4043063521385193
0.3564339518547046
0.39659527540206735
0.3215864360332483
0.3692189157009125
0.5369712114334106
0.3137739598751068
0.3657509684562683
0.3564339518547046
0.3248758554458618
0.44359543919563293
0.3215864360332483
0.33501023054122925
0.33388959169387794
0.4551156163215637
0.3898553073406208
0.32640700340270984
0.3083342134952539
0.23770868480205515
0.328915250301361
0.4551156163215637
0.3055448234081256
0.39728886485099635
0.36178988218307495
0.3657509684562683
0.44359543919563293
0.3950144052505493
0.44359543919563293
0.3950144052505493
0.3692189157009125
0.36178988218307495
0.49081653356552035
0.3657509684562683
0.3685253262519835
0.43573762178420844
0.452811580896377
0.3950144052505493
0.3265653192996978
0.3109618127346039
0.3692189157009125
0.322148865461349
0.33501023054122925
0.31054996848106375
0.3692189157009125
0.328915250301361
0.40244796276092487
0.3564339518547046
0.39728886485099635
0.33301501870155287
0.3233390033245078
0.3262804210185998
0.32853246331214886
0.44359543919563293
0.3898553073406208
0.36495875120162946
0.3265653192996978
0.36495875120162946
0.32640700340270984
0.3657509684562683
0.36495875120162946
0.39659527540206735
0.3692189157009125
0.452811580896377
0.4551156163215637
0.3564339518547046
0.4043063521385193
0.3950144052505493
0.47114993333816435
0.4043063521385193
0.3657509684562683
0.33501023054122925
0.49081653356552035
0.32503417134284973
0.3950144052505493
0.35531331300735325
0.3269481062889099
0.3294070363044739
0.47114993333816435
0.36495875120162946
0.3294070363044739
0.312799686193466
0.2986142933368683
0.3950144052505493
0.31054996848106375
0.3109618127346039
0.32853246331214886
0.3657509684562683
0.3294070363044739
0.36495875120162946
0.3685253262519835
0.452811580896377
0.45912969112395874
0.328915250301361
0.3958030581474285
0.3898553073406208
0.3677331089973446
0.4551156163215637
0.36178988218307495
0.4449537634849525
0.33388959169387794
0.30389744639396554
0.328915250301361
0.4751585125923157
0.36178988218307495
0.3677331089973446
0.452811580896377
0.3564339518547046
0.3692189157009125
0.328915250301361
0.3950144052505493
0.47114993333816435
0.36495875120162946
0.43573762178420844
0.3248758554458618
0.43573762178420844
0.3612565398216229
0.328915250301361
0.3685253262519835
0.4449537634849525
0.3950144052505493
0.3137739598751068
0.3692189157009125
0.3677331089973446
0.43573762178420844
0.3294070363044739
0.328915250301361
0.3269481062889099
0.3891617178916918
0.3898553073406208
0.3215864360332483
0.433879232406614
0.3685253262519835
0.40244796276092487
0.33501023054122925
0.43573762178420844
0.32278212904930065
0.32503417134284973
0.47114993333816435
0.4449537634849525
0.328915250301361
0.32503417134284973
0.39659527540206735
0.32180785536765977
0.4751585125923157
0.33501023054122925
0.32503417134284973
0.46098808050155315
0.3294070363044739
0.3685253262519835
0.4449537634849525
0.33501023054122925
0.35531331300735325
0.32424259185791016
0.43573762178420844
0.36178988218307495
0.3248758554458618
0.4043063521385193
0.3891617178916918
0.328915250301361
0.43573762178420844
0.3657509684562683
0.452811580896377
0.3692189157009125
0.3132115304470061
0.33501023054122925
0.3564339518547046
0.3084923088550562
0.3294070363044739
0.30668683648109385
0.3950144052505493
0.36178988218307495
0.3564339518547046
0.4688458979129777
0.44359543919563293
0.39659527540206735
0.43573762178420844
0.49473103880882263
0.46098808050155315
0.35531331300735325
0.40244796276092487
0.32503417134284973
0.433879232406614
0.4751585125923157
0.3248758554458618
0.3265653192996978
